"budget_id","cout_transport","cout_food","cout_equipement","cout_health","cout_organisation","total"
"8089","1981.60","3319.17","1204.20","795.53","1524.50","8825.00"
"8090","2920.33","3485.72","1702.57","1009.26","2286.12","11404.00"
"8091","3554.05","5223.32","2809.27","1878.63","2614.73","16080.00"
"8092","2498.17","3705.83","1238.51","1024.69","1470.80","9938.00"
"8093","1422.08","1879.41","809.90","548.23","1480.38","6140.00"
"8094","4217.22","4899.09","1986.35","1690.74","1954.60","14748.00"
"8095","3086.20","3971.54","2179.77","1094.79","2568.70","12901.00"
"8096","3443.81","3681.79","1627.92","1204.10","2184.38","12142.00"
"8097","5435.84","7337.36","3421.28","1748.45","1888.07","19831.00"
"8098","2990.81","3783.04","1899.90","1246.48","2527.77","12448.00"
"8099","3015.71","4303.19","1853.56","1057.29","1409.25","11639.00"
"8100","3783.07","6456.73","2204.73","1954.76","2646.71","17046.00"
"8101","2360.10","3159.46","1222.76","812.19","2175.49","9730.00"
"8102","2833.01","3803.31","1472.74","1139.01","2861.93","12110.00"
"8103","1874.90","2050.81","1078.74","532.24","1059.31","6596.00"
"8104","3893.20","5424.25","2708.12","1619.74","3684.69","17330.00"
"8105","4745.32","7267.31","3409.90","1620.46","2334.01","19377.00"
"8106","3573.14","4637.81","1862.13","1297.32","3457.60","14828.00"
"8107","2910.54","3672.26","1475.80","1000.63","771.77","9831.00"
"8108","1542.09","2304.20","946.76","711.05","1145.90","6650.00"
"8109","3404.57","4547.49","2472.61","1186.19","2360.14","13971.00"
"8110","3617.43","4597.55","2228.72","1245.15","912.15","12601.00"
"8111","1493.94","1749.70","875.78","490.27","619.31","5229.00"
"8112","4542.09","6755.46","3077.06","2031.12","2771.27","19177.00"
"8113","3582.28","4973.77","2408.46","1773.23","2776.26","15514.00"
"8114","3263.85","5066.21","1781.24","1292.16","3374.54","14778.00"
"8115","6358.19","6945.93","3842.42","1887.90","3838.56","22873.00"
"8116","6186.37","6624.46","3480.40","1825.28","2978.49","21095.00"
"8117","3925.44","4356.49","2413.03","1625.70","2002.34","14323.00"
"8118","2261.50","3041.79","1593.62","849.14","1545.95","9292.00"
"8119","4610.02","6290.23","3412.29","2280.79","2525.67","19119.00"
"8120","3748.71","4749.86","2052.73","1277.93","920.77","12750.00"
"8121","2191.16","3562.37","1357.65","1117.46","1408.36","9637.00"
"8122","5615.66","7622.50","2846.55","2029.69","2489.60","20604.00"
"8123","3266.52","3817.06","1764.87","1259.14","1051.41","11159.00"
"8124","3211.59","4243.44","1899.37","1200.75","1022.85","11578.00"
"8125","2679.48","2882.01","1508.03","931.16","1158.32","9159.00"
"8126","4723.95","6322.26","2418.52","1961.27","1604.00","17030.00"
"8127","2984.67","3452.15","1774.73","1153.93","1046.52","10412.00"
"8128","2643.37","4231.71","1998.94","1107.38","1348.60","11330.00"
"8129","3874.99","5055.38","1978.53","1520.61","2151.49","14581.00"
"8130","3748.43","4714.21","1863.56","1209.48","3303.32","14839.00"
"8131","2466.79","3169.31","1210.92","746.68","1334.30","8928.00"
"8132","2790.80","3760.77","1737.56","1084.29","1917.58","11291.00"
"8133","3493.19","5297.98","2496.08","1322.36","2895.39","15505.00"
"8134","4016.76","4612.53","2189.95","1587.84","1078.92","13486.00"
"8135","2577.48","3236.53","1543.99","789.40","1231.60","9379.00"
"8136","3036.35","4136.00","1901.14","1310.86","1147.65","11532.00"
"8137","2598.17","3453.67","1938.28","1094.07","2390.81","11475.00"
"8138","5985.53","7612.47","2826.65","1983.17","3842.18","22250.00"
"8139","2922.28","4151.34","1799.04","1230.91","1868.43","11972.00"
"8140","3155.20","4601.98","1836.83","1020.17","1550.82","12165.00"
"8141","2128.72","2916.42","1598.32","935.65","2052.89","9632.00"
"8142","3465.80","5359.03","2027.77","1631.54","2122.86","14607.00"
"8143","1837.61","2167.87","1033.04","681.98","773.50","6494.00"
"8144","2102.00","2986.34","1398.68","913.62","2139.36","9540.00"
"8145","3980.46","5348.94","2477.25","1491.31","4029.04","17327.00"
"8146","4058.88","5280.14","2723.09","1731.36","3236.53","17030.00"
"8147","4496.86","5103.95","1931.17","1619.99","2630.03","15782.00"
"8148","1898.06","2735.17","1472.42","720.50","1624.85","8451.00"
"8149","1614.05","2598.02","975.40","787.11","1066.42","7041.00"
"8150","4026.22","5237.12","2370.78","1357.76","3518.12","16510.00"
"8151","3108.24","4093.79","2115.87","1076.54","1730.56","12125.00"
"8152","2615.03","3414.36","1822.77","1218.96","2069.88","11141.00"
"8153","2871.74","3465.75","1322.61","985.86","2055.04","10701.00"
"8154","2805.07","3286.21","1709.92","1143.53","1056.27","10001.00"
"8155","3023.33","4103.48","1862.60","1307.90","2916.69","13214.00"
"8156","2270.70","3182.97","1307.59","777.25","1366.49","8905.00"
"8157","2362.99","3617.92","1397.71","1074.35","1741.03","10194.00"
"8158","2313.39","3027.59","1219.14","991.39","961.49","8513.00"
"8159","3128.18","4753.04","2100.67","1023.88","1671.23","12677.00"
"8160","1967.98","2578.96","1019.33","868.18","893.55","7328.00"
"8161","5854.60","7869.21","2539.50","2449.54","2041.15","20754.00"
"8162","1550.21","2111.72","954.99","744.24","1269.84","6631.00"
"8163","1654.21","2049.89","797.03","522.71","667.16","5691.00"
"8164","4843.65","5743.86","2975.92","1664.54","2183.03","17411.00"
"8165","2392.72","3142.52","1320.81","716.62","1321.33","8894.00"
"8166","2576.67","3928.49","1490.42","1050.86","1414.56","10461.00"
"8167","2823.08","3372.44","1421.94","803.63","1419.91","9841.00"
"8168","4202.15","6365.54","2908.88","1981.50","1623.93","17082.00"
"8169","3406.13","4384.87","1829.16","1397.24","3070.60","14088.00"
"8170","3371.52","4552.42","2212.28","1586.17","2955.61","14678.00"
"8171","2137.14","3548.80","1712.07","787.48","1402.51","9588.00"
"8172","2667.34","3710.03","1529.43","1168.46","1735.74","10811.00"
"8173","2588.93","4068.90","1774.65","1150.79","1242.73","10826.00"
"8174","3504.90","4588.05","1861.68","1335.30","1049.07","12339.00"
"8175","4443.09","5974.68","2383.91","1828.55","2184.77","16815.00"
"8176","2788.25","2983.97","1465.17","1018.96","1312.65","9569.00"
"8177","2032.98","3169.90","1064.31","728.28","1765.53","8761.00"
"8178","2893.10","3797.35","2148.15","1005.14","2452.26","12296.00"
"8179","2077.86","2981.42","1425.79","828.59","706.34","8020.00"
"8180","4169.18","5679.82","2432.06","1919.65","2333.29","16534.00"
"8181","4843.34","6125.69","2624.52","1605.78","1755.67","16955.00"
"8182","2336.13","3755.42","1747.30","895.18","1201.97","9936.00"
"8183","3307.38","4266.84","1808.73","1092.17","1803.88","12279.00"
"8184","2920.84","3949.08","1657.53","1327.33","2379.22","12234.00"
"8185","3222.98","3938.87","1947.13","1291.57","774.45","11175.00"
"8186","3251.76","4631.61","2376.83","1337.30","2633.50","14231.00"
"8187","3896.39","6050.14","2318.22","1771.00","2074.25","16110.00"
"8188","1873.22","2262.43","1031.66","638.18","1633.51","7439.00"
"8189","3095.02","4692.18","2337.83","1224.84","1965.13","13315.00"
"8190","2358.24","3945.58","1476.43","1230.08","1553.67","10564.00"
"8191","2677.86","3485.76","1480.62","849.66","826.10","9320.00"
"8192","3454.17","4021.52","1648.11","1211.74","1550.46","11886.00"
"8193","3748.98","4420.65","1954.74","1452.60","1570.03","13147.00"
"8194","3737.37","5203.97","2521.10","1558.25","1305.31","14326.00"
"8195","1729.08","2125.10","1006.63","708.45","959.74","6529.00"
"8196","1335.92","2055.00","832.50","549.27","693.31","5466.00"
"8197","3484.15","4166.61","1561.47","1031.79","1419.98","11664.00"
"8198","3016.67","4808.46","1695.95","1495.15","2198.77","13215.00"
"8199","3463.19","4904.53","2024.83","1413.60","3675.85","15482.00"
"8200","2863.23","4024.08","1413.39","1132.15","1239.15","10672.00"
"8201","2865.42","3600.47","1511.98","860.55","1387.58","10226.00"
"8202","4724.33","4895.83","2028.51","1689.45","2870.88","16209.00"
"8203","2335.45","3022.50","1678.57","1098.24","1558.24","9693.00"
"8204","4128.82","5804.76","2907.97","1698.64","2058.81","16599.00"
"8205","5230.48","6990.67","2787.15","1861.20","5851.50","22721.00"
"8206","5660.96","6102.43","2383.99","2153.58","3024.04","19325.00"
"8207","2037.15","2772.25","1200.21","873.20","1165.19","8048.00"
"8208","3118.23","3882.49","1737.10","949.52","1940.66","11628.00"
"8209","3074.82","4231.12","1936.55","1076.10","2534.41","12853.00"
"8210","2732.80","4209.99","1543.53","982.70","1666.98","11136.00"
"8211","2375.56","3318.60","1474.67","1071.80","722.37","8963.00"
"8212","2906.79","3491.08","1346.94","942.26","2401.93","11089.00"
"8213","3552.78","4634.19","2360.80","1276.67","2085.56","13910.00"
"8214","3271.47","3837.73","1964.36","909.93","1029.51","11013.00"
"8215","2084.65","3594.40","1435.84","852.14","1501.97","9469.00"
"8216","1702.38","2528.93","1160.13","850.47","1120.09","7362.00"
"8217","2958.59","3547.00","1931.99","954.69","2196.73","11589.00"
"8218","2707.93","3243.89","1508.29","951.24","2349.65","10761.00"
"8219","4162.87","5370.66","2563.96","1562.11","2910.40","16570.00"
"8220","3081.97","3811.48","2001.12","1151.72","1766.71","11813.00"
"8221","2237.53","2765.63","1060.02","868.93","696.89","7629.00"
"8222","3977.68","5168.64","2315.46","1347.89","981.33","13791.00"
"8223","2046.35","2996.22","1196.30","908.47","2107.66","9255.00"
"8224","2495.30","2586.74","1248.61","688.53","1315.82","8335.00"
"8225","3463.99","3810.89","1926.11","1064.28","2286.73","12552.00"
"8226","4785.78","6773.96","3430.05","1934.31","2827.90","19752.00"
"8227","3568.27","4495.34","1723.04","1609.28","2175.07","13571.00"
"8228","5798.21","6689.41","2979.71","2272.12","3992.55","21732.00"
"8229","3958.08","5744.91","2140.01","1858.11","1843.89","15545.00"
"8230","3734.95","4262.08","1869.32","1362.93","1764.72","12994.00"
"8231","4997.93","5289.36","2844.13","1941.48","1997.10","17070.00"
"8232","3475.59","3708.66","1487.32","1189.26","2250.17","12111.00"
"8233","1977.53","2565.29","1052.30","811.36","1763.52","8170.00"
"8234","2507.24","3496.52","1680.20","1126.23","999.81","9810.00"
"8235","4051.52","4318.47","1799.17","1419.45","2070.39","13659.00"
"8236","2092.14","2691.45","979.73","795.44","1014.24","7573.00"
"8237","3235.80","4758.28","2174.58","1070.74","1636.60","12876.00"
"8238","3739.50","4463.97","2548.40","1453.22","2149.91","14355.00"
"8239","5224.50","5627.18","3038.08","2037.73","2567.51","18495.00"
"8240","2337.41","2794.67","1062.21","825.08","1339.63","8359.00"
"8241","2441.40","3048.73","1747.41","1089.56","1824.90","10152.00"
"8242","3970.46","5272.28","1846.69","1242.69","1926.88","14259.00"
"8243","2723.13","3621.60","1372.67","1112.63","2260.97","11091.00"
"8244","2202.05","2613.34","1314.32","639.82","931.47","7701.00"
"8245","4793.23","5386.61","2988.11","2081.94","2147.11","17397.00"
"8246","1610.62","2392.57","879.03","604.77","854.01","6341.00"
"8247","2767.58","3940.88","2232.40","1498.65","2122.49","12562.00"
"8248","2590.81","3092.98","1308.98","985.63","763.60","8742.00"
"8249","5297.75","6747.24","2863.43","2102.38","2774.20","19785.00"
"8250","1877.51","2646.18","1140.14","881.78","822.39","7368.00"
"8251","3437.80","4087.22","1665.04","1007.90","1878.04","12076.00"
"8252","1859.49","2587.81","1221.29","904.34","1184.07","7757.00"
"8253","4040.43","4778.15","1923.99","1183.05","2503.38","14429.00"
"8254","2852.47","3864.08","1283.27","1067.08","1338.10","10405.00"
"8255","4605.64","5601.90","2798.42","1665.28","1195.76","15867.00"
"8256","3247.21","4861.33","2099.73","1279.34","1801.39","13289.00"
"8257","2132.82","2936.61","1517.99","866.78","1843.80","9298.00"
"8258","4349.74","4983.44","2384.91","1484.77","2262.14","15465.00"
"8259","1929.80","2632.19","988.60","715.58","1020.83","7287.00"
"8260","3660.14","4960.81","2462.21","1674.56","3042.28","15800.00"
"8261","3868.35","4642.52","2313.81","1121.57","1277.75","13224.00"
"8262","1897.04","3022.87","1374.70","738.74","1497.65","8531.00"
"8263","2274.21","3310.34","1339.67","1042.14","1068.64","9035.00"
"8264","3268.24","4112.31","2153.70","1095.88","2639.87","13270.00"
"8265","2814.60","4349.27","2024.91","1421.77","1573.45","12184.00"
"8266","3146.79","4795.49","2090.75","1380.09","1277.88","12691.00"
"8267","3183.17","3893.20","1436.60","1070.58","1840.45","11424.00"
"8268","2044.21","2763.93","1369.31","729.43","1708.12","8615.00"
"8269","2647.53","3907.50","1759.36","1253.66","2397.95","11966.00"
"8270","4997.69","5879.25","2937.90","1830.22","3753.94","19399.00"
"8271","3754.61","4680.88","2365.96","1736.44","2907.11","15445.00"
"8272","4753.78","6084.67","2737.17","1566.00","1375.38","16517.00"
"8273","6522.66","7842.31","3282.19","2399.66","2345.18","22392.00"
"8274","3419.74","4698.98","1961.70","1184.67","2391.91","13657.00"
"8275","3717.98","4191.04","2023.54","1400.45","1774.99","13108.00"
"8276","3232.86","4696.35","2134.62","1330.94","2415.23","13810.00"
"8277","1822.54","2716.56","1219.64","802.44","704.82","7266.00"
"8278","4189.78","5355.00","2237.95","1431.99","1154.28","14369.00"
"8279","4111.04","5015.55","1792.71","1397.01","1493.69","13810.00"
"8280","4317.74","5469.53","2137.36","1788.76","3824.61","17538.00"
"8281","3376.59","3868.50","2113.73","1169.02","2268.16","12796.00"
"8282","2525.22","2850.17","1338.23","863.45","1886.93","9464.00"
"8283","2671.91","3523.41","1666.78","1077.92","1834.98","10775.00"
"8284","4714.38","6433.09","2334.93","1695.32","1766.28","16944.00"
"8285","2230.88","2607.99","945.00","889.81","989.32","7663.00"
"8286","2428.79","3223.96","1593.87","892.36","1762.02","9901.00"
"8287","3549.93","4349.19","1487.85","1186.53","1653.50","12227.00"
"8288","2812.92","3760.95","1738.29","1242.23","1302.61","10857.00"
"8289","2272.06","2950.21","991.40","743.92","1239.41","8197.00"
"8290","4065.21","5833.92","2777.14","1415.20","2999.53","17091.00"
"8291","6290.41","7037.52","2632.78","2029.08","3305.21","21295.00"
"8292","2576.09","3716.92","1320.81","1010.26","1270.92","9895.00"
"8293","3625.43","5999.59","2311.27","1755.17","2637.54","16329.00"
"8294","2214.70","3517.11","1670.79","1100.60","890.80","9394.00"
"8295","3704.10","4356.08","2262.45","1484.78","1894.59","13702.00"
"8296","2775.24","3412.13","1634.14","1184.80","1039.69","10046.00"
"8297","1953.06","2741.35","1004.52","879.32","1148.75","7727.00"
"8298","1601.69","2072.73","1020.09","518.66","917.83","6131.00"
"8299","3742.19","5879.24","2238.52","1589.25","2799.80","16249.00"
"8300","1910.83","3020.98","1135.01","852.04","1544.14","8463.00"
"8301","4458.11","5110.65","2033.60","1466.45","3591.19","16660.00"
"8302","3413.57","5045.54","1853.17","1318.29","2608.43","14239.00"
"8303","3048.77","3838.38","1766.22","946.31","1523.32","11123.00"
"8304","3010.25","4371.48","1636.75","1106.68","1793.84","11919.00"
"8305","3531.91","4817.39","2267.73","1067.27","1231.70","12916.00"
"8306","2381.25","2980.22","1599.52","763.44","1774.57","9499.00"
"8307","4127.06","5326.56","2858.99","1554.28","3370.11","17237.00"
"8308","3119.60","4762.08","1789.66","1536.64","1703.02","12911.00"
"8309","4772.73","7558.77","2860.68","1708.05","4252.77","21153.00"
"8310","2282.64","3249.47","1212.54","726.40","1288.95","8760.00"
"8311","3703.52","4574.19","2207.92","1478.25","513.12","12477.00"
"8312","3350.49","5326.10","2079.57","1244.31","2594.53","14595.00"
"8313","1427.42","2182.28","994.42","727.64","1044.24","6376.00"
"8314","4410.33","5319.81","1905.81","1711.75","1578.30","14926.00"
"8315","2844.79","4219.89","1898.53","1404.53","1656.26","12024.00"
"8316","3187.46","3777.16","2015.89","1246.93","1890.56","12118.00"
"8317","2237.52","3454.23","1279.41","824.85","2059.99","9856.00"
"8318","3839.78","5123.25","1866.71","1190.37","2740.89","14761.00"
"8319","2022.74","2940.01","1566.12","1016.02","1435.11","8980.00"
"8320","3755.85","4648.66","1854.43","1568.47","1408.59","13236.00"
"8321","3549.44","3789.73","1784.31","1251.83","1727.69","12103.00"
"8322","3022.92","3448.05","1872.60","1064.07","1711.36","11119.00"
"8323","3090.35","3180.55","1422.27","1119.47","1725.36","10538.00"
"8324","2239.84","2740.02","1183.03","974.70","1061.41","8199.00"
"8325","1288.51","1687.86","977.39","495.30","1107.94","5557.00"
"8326","2483.89","3215.24","1264.91","756.81","836.15","8557.00"
"8327","2227.71","2778.77","1469.60","697.92","1121.00","8295.00"
"8328","2172.46","3035.34","1643.53","1092.26","1244.41","9188.00"
"8329","4770.59","6270.07","2567.03","1401.55","2219.76","17229.00"
"8330","4735.74","7913.74","3868.01","2005.40","2988.11","21511.00"
"8331","2270.88","2820.63","1514.31","730.48","1184.70","8521.00"
"8332","3732.89","5848.67","2159.34","1689.95","3403.15","16834.00"
"8333","6576.19","6726.96","3444.03","2045.46","3612.36","22405.00"
"8334","3532.47","4205.87","1959.30","1342.67","1696.69","12737.00"
"8335","3867.19","4256.00","1721.52","1182.24","2873.05","13900.00"
"8336","3471.12","5012.36","2684.88","1267.81","2958.83","15395.00"
"8337","2103.14","3441.76","1226.69","971.99","1539.42","9283.00"
"8338","3085.97","3410.96","1683.75","1197.31","1449.01","10827.00"
"8339","3410.14","4313.93","1393.47","1219.67","1044.79","11382.00"
"8340","2952.71","3229.26","1706.35","1027.02","1744.66","10660.00"
"8341","2478.73","3014.08","1229.72","1056.15","1844.32","9623.00"
"8342","2072.29","3368.13","1315.56","1010.47","1140.55","8907.00"
"8343","2664.06","2983.23","1277.18","948.93","2005.60","9879.00"
"8344","3135.29","4080.86","1611.85","1322.83","1250.17","11401.00"
"8345","4835.07","5249.93","2712.50","1498.57","2787.93","17084.00"
"8346","5947.68","6809.20","3089.28","2494.42","3728.42","22069.00"
"8347","3692.04","4662.59","2117.02","1566.62","1085.73","13124.00"
"8348","3641.23","4814.39","1646.09","1476.54","1438.75","13017.00"
"8349","2284.80","3341.15","1253.98","1087.94","2413.13","10381.00"
"8350","1974.42","2825.96","1535.32","949.50","1490.80","8776.00"
"8351","4679.99","6230.92","2895.05","1589.64","1786.40","17182.00"
"8352","3057.01","4475.04","1929.11","1391.07","957.77","11810.00"
"8353","1971.90","2861.50","1377.49","997.92","1627.19","8836.00"
"8354","1944.77","2381.03","1211.70","848.88","761.62","7148.00"
