"time_id","country_id","activity_id","unite_id","nb_activities","budget_activite","durees_activite","nb_participants"
"523","4","8782","10","1","19661.00","7","147"
"531","4","7489","10","1","18418.00","7","154"
"539","4","6749","10","1","20602.00","8","155"
"554","4","6479","10","1","21184.00","6","143"
"562","4","6342","10","1","16686.00","7","147"
"564","4","7681","10","1","17506.00","5","127"
"592","4","8126","10","1","17030.00","6","100"
"593","4","6685","10","1","9632.00","3","66"
"601","4","8965","10","1","10046.00","5","70"
"606","4","8911","10","1","17228.00","6","80"
"618","4","7815","10","1","12725.00","5","80"
"632","4","6675","10","1","16578.00","6","116"
"636","4","6852","10","1","16773.00","3","78"
"636","4","7278","10","1","12100.00","4","64"
"637","4","8603","10","1","12686.00","3","119"
"650","4","8645","10","1","14762.00","6","79"
"655","4","6495","10","1","8697.00","6","78"
"658","4","6855","10","1","8235.00","4","70"
"673","4","7214","10","1","13489.00","3","100"
"686","4","8357","10","1","12037.00","6","60"
"689","4","7237","10","1","14153.00","6","75"
"694","4","7816","10","1","10688.00","6","80"
"697","4","8996","10","1","12626.00","4","78"
"698","4","9331","10","1","4716.80","5","88"
"702","4","9420","10","1","8770.30","6","119"
"706","4","9330","10","1","3574.45","10","97"
"714","4","8135","10","1","9379.00","5","56"
"725","4","9375","10","1","911.20","1","34"
"726","4","7247","10","1","10925.00","5","88"
"730","4","8752","10","1","14751.00","3","70"
"736","4","7141","10","1","12646.00","5","74"
"744","4","6593","10","1","8975.00","4","57"
"745","4","7642","10","1","9625.00","4","65"
"746","4","6375","10","1","7149.00","2","85"
"755","4","6170","10","1","5961.00","3","71"
"759","4","7975","10","1","12557.00","4","48"
"761","4","6206","10","1","10268.00","4","89"
"762","4","6202","10","1","9200.00","4","81"
"763","4","9363","10","1","2311.50","9","115"
"780","4","9270","10","1","3222.70","8","74"
"782","4","9406","10","1","211.05","1","21"
"784","4","8842","10","1","8283.00","2","64"
"785","4","9339","10","1","231.15","1","23"
"790","4","9377","10","1","693.45","1","69"
"796","4","6780","10","1","5824.00","3","54"
"799","4","9334","10","1","190.95","2","57"
"808","4","8294","10","1","9394.00","2","77"
"810","4","7031","10","1","10827.00","5","72"
"817","4","6782","10","1","11487.00","2","65"
"824","4","9369","10","1","1005.00","3","100"
"832","4","9335","10","1","2080.35","5","69"
"834","4","9266","10","1","3859.20","2","72"
"844","4","7498","10","1","20261.00","6","152"
"853","4","9410","10","1","1742.00","9","104"
"857","4","9337","10","1","8040.00","8","96"
"874","4","7665","10","1","21800.00","6","114"
"909","4","8726","10","1","15086.00","8","128"
"913","4","7223","10","1","20624.00","8","105"
"914","4","7217","10","1","17476.00","7","115"
"916","4","7259","10","1","16188.00","5","105"
"918","4","9288","10","1","10599.40","7","113"
"926","4","8508","10","1","13146.00","5","78"
"935","4","6496","10","1","11611.00","4","118"
"946","4","8910","10","1","15330.00","4","74"
"947","4","9320","10","1","2395.25","6","65"
"954","4","9385","10","1","1953.05","10","53"
"955","4","8486","10","1","12771.00","6","63"
"960","4","8756","10","1","10695.00","3","115"
"960","4","9428","10","1","1058.60","2","79"
"962","4","9267","10","1","3437.10","7","114"
"966","4","9292","10","1","402.00","2","40"
"972","4","7074","10","1","16537.00","4","72"
"985","4","9405","10","1","281.40","1","28"
"988","4","9444","10","1","4221.00","4","90"
"994","4","9414","10","1","301.50","1","30"
"996","4","6353","10","1","13356.00","3","68"
"1008","4","6713","10","1","12822.00","5","100"
"1017","4","7904","10","1","14834.00","3","98"
"1021","4","9382","10","1","4355.00","8","100"
"1022","4","9368","10","1","515.90","2","77"
"1030","4","8947","10","1","8313.00","4","55"
"1037","4","9344","10","1","5708.40","7","71"
"16","5","6622","10","1","7649.00","3","93"
"19","5","7470","10","1","12610.00","6","61"
"48","5","8317","10","1","9856.00","5","93"
"61","5","6887","10","1","9003.00","5","64"
"71","5","6426","10","1","7029.00","4","57"
"75","5","6419","10","1","8119.00","4","55"
"81","5","7515","10","1","6029.00","5","61"
"91","5","9007","10","1","470.00","1","55"
"106","5","7544","10","1","10827.00","5","88"
"146","5","8400","10","1","5223.00","3","52"
"150","5","9015","10","1","3311.00","1","43"
"151","5","8097","10","1","19831.00","8","99"
"161","5","8781","10","1","14390.00","7","159"
"162","5","7451","10","1","19924.00","6","111"
"166","5","6127","10","1","19609.00","5","97"
"170","5","8442","10","1","18843.00","9","128"
"178","5","6047","10","1","15270.00","7","156"
"181","5","7843","10","1","17931.00","8","142"
"182","5","8305","10","1","12916.00","5","156"
"185","5","7798","10","1","19439.00","7","108"
"185","5","8729","10","1","19866.00","9","90"
"188","5","8568","10","1","18457.00","9","123"
"193","5","7156","10","1","18284.00","7","117"
"194","5","6784","10","1","14197.00","8","118"
"215","5","8694","10","1","14365.00","6","141"
"215","5","8855","10","1","13119.00","5","122"
"233","5","9013","10","1","1250.00","4","35"
"237","5","7113","10","1","10375.00","5","119"
"239","5","7017","10","1","8116.00","5","117"
"244","5","6155","10","1","12268.00","3","100"
"246","5","7414","10","1","8361.00","4","66"
"253","5","6213","10","1","10530.00","5","93"
"296","5","6817","10","1","13931.00","5","67"
"321","5","7457","10","1","12800.00","5","77"
"332","5","8716","10","1","8674.00","4","88"
"335","5","6574","10","1","10615.00","3","63"
"343","5","6384","10","1","10799.00","5","52"
"346","5","8190","10","1","10564.00","3","90"
"348","5","7116","10","1","8051.00","3","62"
"349","5","7592","10","1","8488.00","3","79"
"356","5","7980","10","1","10397.00","6","62"
"365","5","7305","10","1","7467.00","6","98"
"370","5","8705","10","1","11839.00","6","65"
"373","5","7043","10","1","12596.00","3","78"
"382","5","6953","10","1","8842.00","4","54"
"393","5","7958","10","1","11240.00","3","61"
"393","5","8354","10","1","7148.00","6","60"
"417","5","7710","10","1","8381.00","4","84"
"427","5","6832","10","1","10288.00","5","89"
"437","5","8791","10","1","7302.00","2","67"
"456","5","6156","10","1","10805.00","3","85"
"466","5","8935","10","1","8194.00","3","57"
"478","5","7517","10","1","6120.00","2","71"
"478","5","8300","10","1","8463.00","2","87"
"486","5","7770","10","1","12015.00","7","95"
"508","5","7459","10","1","13313.00","7","141"
"530","5","8070","10","1","14788.00","6","114"
"546","5","7719","10","1","19169.00","7","151"
"557","5","7275","10","1","15142.00","8","116"
"559","5","6107","10","1","16149.00","5","95"
"566","5","7679","10","1","15734.00","5","93"
"593","5","7803","10","1","14081.00","5","104"
"627","5","6174","10","1","9379.00","4","66"
"633","5","6410","10","1","8279.00","3","62"
"640","5","7664","10","1","13408.00","5","81"
"643","5","8556","10","1","8852.00","4","115"
"656","5","7189","10","1","7991.00","3","62"
"661","5","7905","10","1","10098.00","3","59"
"669","5","6826","10","1","7914.00","5","89"
"675","5","7367","10","1","10659.00","3","77"
"680","5","6476","10","1","8613.00","3","100"
"687","5","7857","10","1","10615.00","5","81"
"694","5","6332","10","1","8260.00","3","57"
"701","5","7384","10","1","9249.00","4","90"
"715","5","8358","10","1","9707.00","6","77"
"717","5","8225","10","1","12552.00","4","54"
"732","5","7060","10","1","7951.00","6","52"
"733","5","8847","10","1","10476.00","6","97"
"741","5","8008","10","1","7071.00","3","65"
"747","5","8211","10","1","8963.00","3","87"
"748","5","8520","10","1","9755.00","2","52"
"755","5","8920","10","1","8566.00","3","73"
"772","5","8954","10","1","8516.00","5","78"
"793","5","8111","10","1","5229.00","3","52"
"809","5","6575","10","1","10794.00","3","86"
"829","5","7752","10","1","19325.00","6","159"
"835","5","6867","10","1","18530.00","5","113"
"839","5","6380","10","1","16264.00","8","124"
"841","5","7174","10","1","18308.00","8","159"
"843","5","7085","10","1","19470.00","9","96"
"844","5","8445","10","1","17522.00","9","157"
"859","5","7937","10","1","18403.00","5","119"
"863","5","9011","10","1","1190.00","3","22"
"882","5","8202","10","1","16209.00","9","114"
"894","5","9012","10","1","2800.00","5","80"
"903","5","7025","10","1","12613.00","5","102"
"913","5","6650","10","1","16995.00","9","97"
"925","5","7257","10","1","11504.00","6","115"
"925","5","8082","10","1","12271.00","5","119"
"926","5","6790","10","1","12634.00","5","78"
"931","5","8865","10","1","12378.00","4","97"
"943","5","8422","10","1","13634.00","3","81"
"946","5","8739","10","1","12525.00","3","84"
"952","5","8970","10","1","14901.00","4","98"
"956","5","7383","10","1","14085.00","5","82"
"967","5","6300","10","1","14489.00","5","86"
"986","5","7323","10","1","12488.00","3","72"
"989","5","6549","10","1","12091.00","3","87"
"990","5","6274","10","1","14151.00","4","72"
"1010","5","6787","10","1","12298.00","3","57"
"1013","5","8814","10","1","9554.00","6","56"
"1023","5","7014","10","1","7513.00","5","64"
"30","1","6975","11","1","9661.00","5","50"
"40","1","7963","11","1","10666.00","6","56"
"42","1","6138","11","1","11896.00","6","59"
"55","1","8062","11","1","13520.00","3","91"
"59","1","6411","11","1","8464.00","4","94"
"62","1","7296","11","1","9043.00","6","84"
"91","1","7861","11","1","7128.00","5","78"
"93","1","6439","11","1","10765.00","5","55"
"99","1","6168","11","1","10465.00","2","83"
"102","1","8636","11","1","6536.00","4","57"
"121","1","7479","11","1","12337.00","3","77"
"130","1","8465","11","1","7131.00","2","70"
"156","1","7282","11","1","14847.00","9","131"
"181","1","7077","11","1","19606.00","5","137"
"186","1","8423","11","1","20594.00","9","123"
"188","1","6099","11","1","22139.00","9","106"
"202","1","6748","11","1","20350.00","9","127"
"202","1","7123","11","1","21531.00","8","141"
"234","1","7438","11","1","10237.00","6","111"
"235","1","8898","11","1","15031.00","5","119"
"248","1","7621","11","1","11511.00","5","119"
"251","1","8113","11","1","15514.00","6","118"
"257","1","7984","11","1","14579.00","4","60"
"265","1","6414","11","1","10669.00","3","98"
"267","1","7716","11","1","13101.00","5","69"
"272","1","8106","11","1","14828.00","3","107"
"306","1","8929","11","1","14310.00","3","102"
"309","1","7012","11","1","12340.00","3","110"
"318","1","8585","11","1","14862.00","6","81"
"350","1","8571","11","1","8232.00","5","61"
"357","1","6844","11","1","11703.00","5","50"
"360","1","6908","11","1","8628.00","5","89"
"367","1","8173","11","1","10826.00","6","79"
"372","1","7530","11","1","13588.00","6","60"
"385","1","6337","11","1","14471.00","4","70"
"391","1","7919","11","1","10724.00","3","85"
"411","1","7503","11","1","12095.00","2","88"
"412","1","8421","11","1","7940.00","4","69"
"415","1","6776","11","1","8897.00","3","57"
"426","1","7339","11","1","6591.00","2","50"
"450","1","8267","11","1","11424.00","5","68"
"455","1","7310","11","1","6324.00","3","62"
"464","1","8331","11","1","8521.00","5","49"
"472","1","6279","11","1","8315.00","3","90"
"480","1","8615","11","1","10052.00","3","47"
"488","1","7453","11","1","18450.00","8","125"
"491","1","6137","11","1","15491.00","6","152"
"491","1","8879","11","1","17638.00","5","143"
"492","1","7990","11","1","16587.00","6","154"
"504","1","8181","11","1","16955.00","7","147"
"510","1","8809","11","1","16162.00","5","126"
"523","1","6658","11","1","15045.00","7","94"
"544","1","6693","11","1","15131.00","8","152"
"562","1","7644","11","1","22211.00","7","131"
"583","1","7659","11","1","16387.00","5","72"
"588","1","7610","11","1","17190.00","4","120"
"590","1","8852","11","1","10144.00","4","93"
"598","1","6955","11","1","13693.00","5","111"
"599","1","6774","11","1","13686.00","5","65"
"604","1","6736","11","1","16718.00","3","75"
"607","1","7853","11","1","9862.00","3","102"
"616","1","7877","11","1","16808.00","3","116"
"620","1","6153","11","1","17043.00","5","104"
"632","1","6461","11","1","11439.00","5","107"
"658","1","8247","11","1","12562.00","6","84"
"665","1","6197","11","1","8270.00","5","75"
"686","1","6111","11","1","8116.00","4","78"
"690","1","6699","11","1","14128.00","3","84"
"704","1","7330","11","1","11406.00","5","54"
"717","1","6581","11","1","9010.00","5","78"
"732","1","6921","11","1","10179.00","5","60"
"759","1","6753","11","1","11646.00","4","66"
"760","1","7965","11","1","12267.00","3","66"
"766","1","6708","11","1","6668.00","5","75"
"767","1","8665","11","1","5931.00","4","58"
"770","1","7534","11","1","8781.00","5","73"
"795","1","8304","11","1","11919.00","5","45"
"802","1","7935","11","1","7957.00","2","47"
"804","1","7482","11","1","9112.00","5","51"
"809","1","6526","11","1","8653.00","5","66"
"854","1","7629","11","1","22566.00","5","91"
"874","1","7366","11","1","19443.00","7","105"
"892","1","8496","11","1","18068.00","9","133"
"894","1","8272","11","1","16517.00","9","148"
"895","1","7584","11","1","21999.00","7","150"
"896","1","7786","11","1","16632.00","5","111"
"926","1","7947","11","1","15868.00","6","72"
"929","1","8283","11","1","10775.00","3","114"
"941","1","8677","11","1","13812.00","4","75"
"943","1","6129","11","1","10244.00","3","74"
"952","1","8043","11","1","12829.00","6","73"
"956","1","6570","11","1","14992.00","6","115"
"958","1","6383","11","1","11288.00","6","116"
"961","1","8482","11","1","15421.00","3","112"
"963","1","7448","11","1","15384.00","4","103"
"1021","1","8353","11","1","8836.00","6","52"
"1022","1","8220","11","1","11813.00","6","100"
"1029","1","7401","11","1","13779.00","6","100"
"9","2","9199","11","1","6271.20","8","117"
"13","2","6361","11","1","13734.00","5","85"
"26","2","6295","11","1","11941.00","5","66"
"31","2","7368","11","1","11557.00","6","90"
"36","2","6308","11","1","14616.00","6","64"
"42","2","8692","11","1","11049.00","3","88"
"47","2","7411","11","1","12424.00","3","100"
"49","2","6914","11","1","12453.00","4","63"
"49","2","8392","11","1","14419.00","3","56"
"54","2","6121","11","1","13523.00","6","71"
"57","2","7041","11","1","8767.00","4","80"
"76","2","8137","11","1","11475.00","2","72"
"79","2","8285","11","1","7663.00","2","58"
"83","2","7918","11","1","10835.00","2","57"
"88","2","7585","11","1","9588.00","4","68"
"103","2","6124","11","1","8911.00","4","84"
"110","2","7548","11","1","7623.00","4","61"
"125","2","6286","11","1","11218.00","3","83"
"135","2","8061","11","1","11843.00","2","45"
"139","2","8087","11","1","9982.00","2","84"
"157","2","9142","11","1","3189.20","1","68"
"158","2","6546","11","1","20838.00","7","94"
"193","2","8993","11","1","18803.00","7","98"
"217","2","6480","11","1","21990.00","7","157"
"220","2","6330","11","1","14372.00","5","131"
"221","2","8036","11","1","20294.00","5","136"
"221","2","8686","11","1","21030.00","6","104"
"237","2","8622","11","1","13473.00","4","99"
"243","2","7206","11","1","12917.00","4","76"
"250","2","7397","11","1","11965.00","4","113"
"252","2","7957","11","1","12134.00","4","94"
"260","2","8734","11","1","13269.00","4","68"
"271","2","6355","11","1","11092.00","6","88"
"271","2","7021","11","1","14583.00","3","78"
"276","2","6976","11","1","13929.00","6","89"
"289","2","8314","11","1","14926.00","6","69"
"291","2","7037","11","1","16194.00","3","97"
"299","2","8767","11","1","16492.00","4","77"
"308","2","7547","11","1","11516.00","5","101"
"321","2","7458","11","1","14210.00","4","65"
"340","2","7119","11","1","12245.00","5","55"
"340","2","7331","11","1","8628.00","4","75"
"346","2","7301","11","1","13006.00","4","66"
"348","2","6409","11","1","13760.00","4","55"
"360","2","7830","11","1","8213.00","5","89"
"368","2","8505","11","1","13660.00","5","52"
"369","2","7476","11","1","14751.00","4","76"
"380","2","6248","11","1","14000.00","6","91"
"386","2","8139","11","1","11972.00","5","53"
"401","2","6758","11","1","8443.00","3","60"
"403","2","6808","11","1","10536.00","5","72"
"409","2","8000","11","1","6862.00","4","50"
"419","2","8738","11","1","8752.00","3","48"
"428","2","7205","11","1","11429.00","3","64"
"433","2","6967","11","1","6535.00","3","82"
"451","2","8055","11","1","12370.00","3","60"
"464","2","6488","11","1","8420.00","2","87"
"464","2","7675","11","1","10979.00","5","68"
"477","2","8339","11","1","11382.00","3","65"
"500","2","9115","11","1","6472.20","10","138"
"500","2","9156","11","1","804.00","1","16"
"513","2","8899","11","1","21233.00","6","98"
"524","2","6132","11","1","21805.00","7","159"
